SEPTIN12	0	0	0.102383484	0	0	0	0	0
RBM19	10.60214562	13.45212425	11.98496126	7.025465878	15.68320487	11.55402753	7.495683437	11.86331959
CCDC120	5.267641114	3.830186868	2.824692331	6.115237101	7.059202702	4.946458927	5.978487706	7.144890402
GUCA2A	0	0	0	1.695493846	0	0	3.078619106	0
INO80D	3.847143058	2.618080669	1.20868747	1.343356048	7.602136061	4.638907895	7.852808365	4.377591586
CCDC34	21.23490015	25.43178029	9.381177905	5.499272401	34.44351312	5.260073342	7.091895378	15.92828451
C12orf43	6.861979553	7.502516399	7.728851254	3.70082235	7.699700591	4.747200281	3.941990124	7.581710443
LOC100288175	5.601878039	0.188933381	0	0.173204967	6.666650219	3.058544462	9.949623404	1.526717055
LILRB5	3.35373768	1.547098654	3.201874227	2.644947285	0.777585485	8.630432721	3.910420512	1.965863839
CCDC169	0.021405036	0	0	0	0.107402119	0	0	0
CLRN1	0	0.109211343	0	0.050059833	0	0	0	0
SPDYE17	0	0.031021765	0	0	0	0.025109763	0	0.011394458
LINC01342	0	0	0	0	0.325392576	0	0	0
RAD17	10.60939629	9.936555593	9.756457713	7.725088228	16.32782278	12.30088618	9.287417038	20.89660446
SH2D3C	15.23032214	1.994448478	3.678111877	3.453670329	4.649435664	10.79823837	6.8411511	8.237359215
ZNF41	9.913260114	4.314492921	4.991008157	3.955318008	8.686365547	7.812302331	6.732152272	8.545835955
VPREB1	0	0	0	0	0	0.462581103	0	0
VIL1	47.71779155	4.756237995	15.95500115	1.349613102	63.69120808	12.21399146	76.2936067	92.86091002
MDK	952.3316596	227.7936604	41.92410447	112.0971337	794.6172484	28.82636923	332.9687797	420.6979903
ALOX15B	0.566827419	26.50175143	3.119245777	0.869916364	1.809893831	2.523665305	0.123082914	3.784152127
SLC25A1	181.6011145	378.3496776	154.3132714	310.7889883	144.2919322	97.74438553	108.2704288	190.896832
DUSP9	36.03651558	0.988981029	7.567809852	0.323803527	3.233690212	0.114357862	20.33242321	0.570833939
UQCC3	20.69146042	18.33526397	6.267973226	9.892727069	22.5857683	6.029157755	10.0580521	8.979519208
MORC4	66.6732482	227.5795596	14.91402262	80.17547553	60.25422894	39.76735938	30.3551048	43.60195447
SCNN1D	3.344119795	1.325626877	1.545608435	0.331437402	1.264208047	2.097216096	0.984784215	2.168961664
MRTFB	7.830300293	8.544523654	5.025592929	6.153822357	14.15933014	8.948472851	6.897419956	16.14865967
SNORD167	4.996546896	0	0	0	0	1.773227563	1.989107799	4.827994842
PUSL1	19.48020815	4.247695085	4.134981524	6.532006821	22.21456488	10.42546898	8.335590984	23.15136767
MSRB3	58.8525394	3.261939312	7.682877907	2.333961265	45.82750444	34.99997024	25.75262522	20.30972322
FGFR3	38.86551679	45.92275754	3.01944046	36.23680918	25.69468068	12.45712242	30.41996967	53.61888801
EWSR1	201.1923063	122.7719883	68.82226189	84.31945001	144.9514815	134.1058573	133.2827978	165.6492392
TMA7	250.8783119	211.5750763	186.0992291	214.4104593	220.2290981	136.4721449	113.1770427	186.0284073
NUPR1	154.8751924	106.1435156	30.10407735	46.14439557	25.15046172	32.63269523	41.41958803	39.40438671
OSTF1	135.8556653	41.90985286	50.77461299	39.4221186	101.8079665	113.3708044	79.94796776	81.03008554
ORC3	20.12605981	45.79063462	26.28739746	15.80757958	37.11870685	38.7435055	30.20783461	57.65812192
MXRA8	88.40461346	1.46747299	2.745640922	1.829619037	52.73248769	23.61362179	8.527466927	25.52754147
SERPINC1	375.2107364	2843.856721	6587.453518	5745.46995	17.09645032	1635.922917	688.5238997	927.388905
SPRED2	61.86888229	27.43900196	15.54045592	28.77387746	41.11534706	23.72840622	46.17197466	49.58847039
AK8	0.972902038	0.170626901	0	0	5.369807198	0.690547591	0.309847112	0.188016489
GALNS	19.53304013	20.20279521	6.737273099	6.374962443	31.69242577	24.82518588	9.769889857	18.22884926
FBXW8	11.82889563	11.28127785	12.22384242	6.767500381	8.953461326	8.732990714	8.215043853	9.87250951
IKBKG	10.98835738	48.94812598	3.42864465	13.25025009	5.47089871	10.31200029	8.523367183	7.114939767
PSME1	251.1981163	153.3249577	89.75295137	101.8495069	172.5973879	137.9153638	77.81268442	212.8487548
SETDB1	27.29241901	25.32436435	18.04580553	20.42591924	26.12331083	37.86946295	45.10162747	42.71076014
VSTM1	0.117862943	0	0	0.071062189	0.147847567	0.878397479	0	0
MRPL20-AS1	19.36876531	8.000917952	5.797904085	10.23019085	11.8469207	13.88960629	16.1541043	18.25136723
PAQR3	16.97306887	3.877296875	6.411329829	4.073899468	18.33631306	16.68069061	18.71146855	20.79651578
LINC01770	5.389909884	0.770607675	1.976670083	2.260658462	2.057731051	1.995994845	2.938681874	3.170140667
CARD8	23.99082739	31.23815188	10.9865821	6.810547597	10.72469827	21.58871721	18.02868372	12.11647891
PPIP5K2	9.538451292	13.6404431	7.877374958	6.301508763	11.6588422	14.16931897	8.627436928	17.01810461
ST18	0.061913253	0	0	0	0.245936435	0.131834591	0.024647449	0.059824689
LOC105378586	0.489172423	0	0	0	0.6136191	0.520808095	0	0.236335412
IFT81	9.30028606	5.248517919	4.964812804	1.887622537	17.9037306	5.522759651	2.309424851	14.76997808
ASAP3	11.55558784	4.381455069	6.508815143	4.63784571	2.412303265	4.36908647	2.911889767	4.131170844
CRELD1	29.68717001	17.2000968	20.19101331	15.82909628	32.36303751	21.01764204	19.11438559	31.80796602
NLRP2	0.102551061	0	0.003914068	0	0.034633928	0.004199355	0	0.167693534
ZNF232	8.119925737	6.962105733	4.058717248	2.828617313	8.601219745	5.379146039	15.01323152	6.974231586
MMP23A	1.235349343	0.203113811	0	0	0.09685158	0.164405205	0.645472067	0.22381433
CAST	113.440981	82.2388927	68.71646123	77.15811337	210.696107	135.3549961	73.11590202	143.5149537
SCN1A	0.010513513	0.290406806	0	0.088743628	0	0	0	0
AASDH	9.528587567	4.894421844	4.348205963	4.486968739	8.899078487	8.293574404	12.12747604	10.71927664
SUMO3	266.7703466	94.26172571	47.40957578	104.2419802	80.30200935	97.23305497	123.2480599	157.984256
CYP21A2	0.797466221	0.121616597	0.194972662	0.236920929	0.144977334	1.415066358	0.676345948	0.692391495
AFP	2.760114685	27.22877133	6.162703044	10.47017973	24.23606289	1.959077554	507.9165917	11.33477457
AFM	27.46224273	121.1756452	526.8247028	144.7944953	2.548501158	240.2461404	224.6486595	255.0012939
CASP3	51.27346553	22.22384121	49.23326937	21.61029705	43.98096157	53.80956522	71.79117027	57.80112498
CALD1	496.1604157	178.7981863	108.0183923	177.0648977	537.8749334	330.7081149	244.0358638	558.0778356
IDE	18.91923582	17.47671386	11.2809961	15.57398986	31.98818718	37.69357232	27.37523908	39.97104121
DAXX	13.72398124	9.215829111	3.853201139	13.5435981	10.84180828	8.791976529	7.205135796	9.405712101
SGCE	82.70457587	172.4782723	4.761386442	12.71352595	539.9482564	52.36142546	118.0754496	232.3014991
HLA-C	239.5579784	53.48716455	61.92636409	231.1645968	182.3331668	221.4022423	171.1618126	242.0993736
CNTD1	2.237076347	0.28293529	0.170765073	0.259381362	1.079305428	1.37408778	1.130341701	1.080805733
EBAG9	23.13606398	33.56359921	14.68958688	44.68752224	48.62959742	21.43617605	31.58729676	52.91325165
ZNF208	0.844151885	0.609911057	0.235968394	0.014336844	1.551073893	0.518993433	0.468582206	4.135819496
IGF1	9.230660575	5.367575449	16.42783497	3.781873422	2.660032154	21.24891723	9.87485232	9.435836563
SLC11A2	21.07818265	27.9716475	22.48760177	28.10438181	42.56088385	23.04007873	29.47681856	38.13806853
CD4	93.39279329	13.63723039	27.13516005	14.69352912	36.78815896	169.7084009	49.87392699	110.1187651
RMDN2	4.877581493	2.868809866	3.738390149	4.829610377	4.626145356	9.45721367	15.15510704	7.471896779
CENPX	95.87124356	127.3360379	24.01669724	86.98678195	63.46026814	42.39122143	22.75042045	49.48694713
OGFOD3	11.41299999	8.124643487	11.88566244	7.032385615	17.38431592	9.146706767	10.2602656	11.78541457
SLC25A39	216.3172782	142.3653342	93.22970384	196.3173029	146.3881019	111.7736894	152.8227976	207.6324697
ELP4	6.107020942	12.82663002	12.25084106	5.087575791	5.930835251	5.697965688	6.979849755	7.328671823
C2	107.0355974	44.64417532	91.54810706	102.9902673	17.74645031	42.68250282	71.9205534	58.09513091
TSNARE1	7.1978815	4.985032247	1.516015171	6.872767265	7.923443604	5.505123119	6.07007865	3.889161742
TDRP	8.59683855	1.032061838	9.546604564	3.167526482	3.33787244	8.426398135	19.14898217	15.82254345
ZKSCAN7	1.206063044	0.873663454	0.468323854	0	0.877036794	1.00491757	3.674034195	0.861366396
RAB5C	271.7230085	196.612522	132.4990698	221.8003285	259.1064963	231.013894	192.0673619	245.3590405
RRAGB	26.22474491	10.42336377	12.44622699	6.80581179	20.0954004	11.53248244	8.170418342	10.63181912
ELF3-AS1	11.44816521	6.643361476	1.670661909	3.857197493	19.85142705	1.971675413	16.48733396	12.52606123
RDH13	0.966850816	0.972508829	0.361203638	0.802394065	1.027329932	0.835613395	1.276962086	0.571532216
ULK3	38.35813401	8.597871627	5.480872332	10.26507611	26.44184933	21.52535132	19.90980917	29.08337929
GTF2IP20	5.032151743	6.119466937	4.710960457	3.606448312	7.860654311	4.700527222	12.75674835	11.2844345
LINC01611	0.24415936	2.569230197	2.180607403	0	0	0.25994959	0.58319391	0
PRKCZ-AS1	1.898129547	0.734322079	0.221599369	0	2.801198125	1.783133862	0.933436062	0.970993376
MGST2	78.55703013	143.60591	101.2163898	287.2384111	94.70110921	120.9595472	113.6178375	117.0233074
YJEFN3	2.429373159	1.127810702	1.98534021	0	1.075557074	2.586485148	1.194683744	3.037839451
FBXO11	36.21026927	35.61349773	37.29408753	23.05589049	47.69336405	38.61046558	39.93660435	57.20132556
FAAP20	9.444273995	3.210894704	3.018087058	4.343005548	6.400349105	5.517496977	2.198487567	7.714296106
ATG16L1	9.128529253	8.865600491	3.635502437	8.078738727	15.9448639	12.34794402	14.18965963	10.63947011
NFIC	30.10906181	36.23520244	47.70257378	54.62719697	24.85366068	37.91482935	22.42266973	31.40077684
PBRM1	35.62734688	18.41946768	18.88848543	11.91373273	36.41491512	29.06320394	28.6026291	47.89288918
LOC100129534	1.805605732	1.228445346	0.80321142	0.07507861	0.468611649	1.922377545	0.29743668	0.721943154
PRDM15	4.834355321	1.589711185	1.2175058	1.39112607	3.65231871	3.587304348	14.12787246	4.38816704
ZNF311	0.230143978	0.031865128	0.024040174	0	0.227915666	0.438470816	1.012636698	0.456464967
CPA4	0.993278758	0	0.246418184	0	0.1868957	0.052875795	0.059313119	0.095977178
ADCY3	14.74748171	1.820887426	1.56999036	2.316581455	10.84440411	10.97882817	3.711501628	8.708329953
HROB	4.402732918	3.679059643	3.18681388	2.685735069	4.028394623	3.088212683	9.340926812	3.303270814
PLCH2	0.233850015	0	0.302686057	0.024520587	0.102032013	0.281448328	0.509997988	1.051211668
TNFSF8	7.412900845	1.518523841	0.753702523	0.439613388	3.201212867	8.797981187	3.846040356	3.346571018
TNFRSF14-AS1	3.074298826	0.139440116	0.46587921	0.12783194	2.792571356	1.950972608	0.669208383	3.687630613
LOC100996583	3.206952735	0	0.4972493	0.120846445	2.137117524	0.64019104	0.119688435	0.290509718
CRCP	47.43215301	39.59947999	11.58912389	38.55377831	73.84841837	31.69606354	49.33096221	67.1525687
SARS1	66.27742811	57.10230897	36.99382104	55.10920165	73.99155464	53.11085223	78.58060773	52.29840069
SORD	89.39773197	349.5012448	410.29487	641.6373934	25.48490404	114.8652186	78.78862888	72.84432927
RMDN3	41.19065672	31.59884448	43.69612896	54.23992894	50.55096821	43.0830716	32.48506251	45.83325143
RNF5	21.93649595	25.93570359	15.11012098	48.71828852	14.94816622	14.85891673	16.60379688	18.68957001
COPG2	21.07751577	8.678086733	3.066777964	11.22165274	31.66664444	18.41093458	13.89265164	28.48624805
EPN3	0.432802206	0	0	0	0.13572704	0.230396157	0.04307426	0.313651637
PRDM16-DT	1.599726033	0	0	0	0.045606825	0.503213227	1.085531803	0.491833154
BAG6	19.20688924	14.97814544	11.15595946	31.37675382	17.00962152	13.08981076	14.13224966	17.98275974
ZNF14	5.571579799	0.434744445	5.575770691	1.138721821	4.442163243	3.368114993	7.669108165	7.208588991
MIR4251	0	0	0	0	0	0	0	2.21612878
ADCY6	15.96597744	13.05371441	5.288838273	10.47113613	27.54897862	8.85390866	15.91286239	20.53285163
PPP1CC	201.7414546	172.7721734	160.7557107	86.13567161	298.3140992	158.4648425	112.9395455	307.0241485
ILF3	75.84104109	40.96200117	41.53252984	40.26168117	74.55780062	57.65849625	45.1315274	75.43588461
C19orf44	2.682303682	2.831808246	2.066369394	2.042804897	3.09905509	3.644868361	4.088610077	2.625922523
KLF7	15.40827029	9.242501841	2.564014501	1.500836642	28.32031809	9.544277546	12.0797979	12.34618321
CHRAC1	76.44259082	59.43493531	22.33696929	59.92905649	107.980833	31.37998407	44.58263119	51.95237779
FOXD3	0.273035349	0	0	0	0	0.348831652	0	0.052764971
FKBP8	202.8240535	153.6121726	130.1599317	225.0313157	134.0379666	141.8461217	211.6790221	184.2369412
BZW1	80.16113622	105.1549216	45.26875968	64.6151942	125.7977824	104.7600504	174.8613702	143.699374
LRRC28	9.656735585	7.592619207	12.57606495	7.954908929	8.356907739	10.30435822	14.56519326	7.884152272
MADD	25.41892561	11.22398277	12.69270036	7.635625382	21.99628637	16.36445522	20.14500664	19.85485642
FAM170B	0.099151887	0	0	0	0	0	0	0
C5orf63	0.619432759	0.058197695	0.614689458	0.346793373	2.386555246	2.402437344	3.936697218	3.163695545
TEK	9.588845813	1.234264434	6.867397423	5.834368104	7.0624716	17.79545918	20.62735222	12.09882757
IRS2	17.53079769	15.00417362	30.43546154	52.20732388	12.86734274	32.74513852	35.13375055	4.508338489
BOP1	41.48697917	45.77790452	7.49052414	115.061743	56.66726895	17.97474332	31.79295529	32.51539195
EXOC6B	9.52553163	11.75784739	5.308351009	6.22410872	13.89127444	13.78853189	10.6477144	16.8214692
C19orf18	5.198593054	0.603347911	0.910373801	0.553120124	1.53438306	1.790669146	1.826066176	0.886451512
CDHR5	74.94376469	150.7262062	147.0336585	45.75975722	63.50457992	22.58305331	36.86063549	94.69274811
INPP5B	13.43990956	4.322879466	8.617341772	1.675417334	10.42379	11.49279041	6.286431599	7.487264728
GLT1D1	6.290862563	1.199225239	32.5253214	2.803448525	2.458875102	6.988908636	6.914239817	1.101204428
LINC01134	0	0.848458	0.071122953	0.777825174	1.078863089	0.534148467	0.342387408	0.415524146
LINC01777	0	0.177455268	0	0	0	0	0	0
LINC01646	0.409074015	0	0	0	0	0	0	0
TACC2	6.10891512	7.364285771	2.362545568	11.46761016	13.16007855	7.367474521	4.202513307	8.178022867
SHOX2	0.74126128	0.05131654	0.077430008	0	3.034214689	0.083073684	0.232968565	1.394813903
EXOG	7.129917687	2.961568752	3.825412467	1.028417689	8.3446811	7.264136323	3.01494613	10.31761687
ZNF195	29.20476938	5.665246251	5.361322352	4.10022884	22.74848231	10.61925316	27.47901662	13.17887439
ERICH4	0.590309338	0	0	0	7.034612211	0	0	0.285198008
NDRG4	1.817347607	0.298804869	0.386449561	0.352195486	1.01771667	1.036542208	0.73639899	0.81530509
VRK2	12.6354984	13.46033552	7.103698041	6.430591273	36.52129392	17.39127033	13.25434331	23.67574394
CELF2	11.66066163	1.279499025	1.576247897	0.757241993	5.421472183	21.78813181	8.793950268	15.28879197
SEC11C	240.4920243	202.8891004	337.9417025	332.9188015	117.9593395	273.768379	504.8506665	232.5504554
ARID3B	4.189898005	1.420846216	3.573121318	2.644597503	4.023985991	5.924588115	5.121231216	4.902549746
POF1B	10.55473096	3.959947999	1.511335747	0.170837101	108.1405018	16.13951325	2.115000697	3.01169096
LCMT2	3.434449563	1.806994321	2.706472293	3.142600905	3.775994847	3.419960626	2.847081083	4.392255235
JAKMIP2	0.382249489	0.482678329	0.22759345	0.571557461	0.191797883	0.602315985	0.602601838	0.339806413
TRIM14	49.12230167	30.27311612	15.52563267	24.89102289	60.16973572	55.25820394	39.04867248	49.63782197
ARHGEF17	30.33552176	2.524851726	2.602143417	2.89332712	11.84586297	7.17111213	6.283855435	10.6153193
ARHGEF11	30.77063641	39.81506244	7.973136751	23.37334355	26.87653347	40.57640905	44.02061843	51.58992753
LOC102724450	2.960916679	0	2.57096305	0.446300629	8.356907739	4.728606835	1.326071866	2.503404733
AIFM3	5.448495861	0.693546908	0.581373554	0.282582308	0.661413552	1.372246456	1.609278169	2.037947571
IL24	0.212081829	0	0	0.170491802	0.354714629	0.82792434	0.33771613	0.204927522
SGCZ	0	0.050107859	0	0	0.023893133	0.101396266	0.022748135	0
DMTN	16.49321994	7.514717298	11.47371939	9.47255185	17.44712702	12.67206863	13.93052355	17.87555115
CYTL1	4.102321617	0.744271437	0.982632996	1.023467974	2.48425771	0.451823403	1.689434329	2.323686092
KCNJ16	1.211149658	0	0	0	1.012846088	2.843461913	0.407976827	0.450112727
LENEP	0	0	0	0	0	0	0.255091687	0
ZNF398	8.734933376	8.64082625	3.080379877	10.53297119	9.055472782	7.63457729	6.897215897	10.23063234
PNISR	34.03443328	15.49141198	10.5900945	3.767818045	45.46670844	36.32080226	27.69122377	38.98670809
ALPK3	3.744969498	3.469722039	0.840912885	1.895338837	6.480767256	2.939441705	1.730267276	10.03709752
ALKBH6	48.14163435	49.85362849	11.61332359	15.7155518	24.52259904	15.85791342	23.34743641	19.01826105
CTNND1	2.894551305	2.786526597	2.102253744	2.35221174	6.73564258	3.305062229	6.513060619	6.161303163
BCL2L13	25.46641121	28.38467752	22.9813071	19.11349766	31.86894856	27.54442561	40.5684738	33.7617327
DMD	20.75146802	15.55158119	9.575855412	10.13536559	8.58639544	14.71940049	8.110297588	9.176084569
MUC4	0.020161884	0.008839944	0	0	0.011240497	0.031006141	0	0.021646388
FSCN2	0.318686362	0	0	0	0.699581684	0.084824098	0	0.538887807
EIF4G1	204.0451052	340.2213429	141.6099676	171.0324369	225.7440061	149.7790157	196.5909438	265.8594358
PPP2R5E	32.99434549	9.926035718	9.74867669	8.660285939	26.93184485	22.26022203	21.28910947	25.80729346
NAA16	11.95200489	4.671617656	3.585727273	6.293725557	14.99262455	9.502620822	11.83980192	8.863047485
GPS2	114.5636824	76.6754637	29.04138873	52.93444245	99.83520139	98.9207662	74.73362158	80.58153296
THAP3	10.40330827	7.863620907	4.391052638	2.497601635	10.9241543	5.813704366	2.979646003	6.095099814
DLC1	17.74816816	10.23624287	11.65274251	7.799619337	10.69058487	8.492351438	15.21768112	8.404843193
CAMTA1-DT	3.041376371	1.333486325	1.006029019	0.611237818	0.635851676	0.539677954	0.605380634	1.224491445
SORBS1	24.50210604	22.99958715	23.11717737	29.142833	44.58976313	60.51324334	15.91708499	25.97137095
STK31	0.528364279	0.04964152	0.112353929	0	0.047341533	0.12054312	0.946529851	0.547007778
CD160	0.088546401	0.93175247	0.878683574	0.213546377	0.222145649	4.71364289	3.172501046	2.395663263
ZNRD1	6.442079245	2.759480487	3.869295495	9.761288338	4.731614833	3.700088293	3.745620744	3.317143987
RHEBL1	1.240077715	1.48284539	2.461163661	1.223460709	3.111113115	3.960827401	1.077099469	1.851833638
RPL10	1033.715002	1308.721137	845.3982923	1368.408487	1168.586658	955.3615055	1205.597852	423.0705577
ANK2	0.954571325	0.561711561	0.282516648	0.504852878	0.724752173	1.604692408	1.490045081	2.629563865
ROBO4	24.92455391	3.599854095	13.99959432	10.0969541	4.046113458	11.82867497	17.9381021	6.48529908
TSEN2	7.41294737	8.56698596	4.25212878	5.787008706	14.13635573	8.576664526	5.219808766	6.376206358
USP30	13.93201126	33.66759592	22.31343475	22.15234567	15.03778905	11.5559573	19.2701152	15.52829837
KDM6A	40.02146519	14.70481465	16.20881273	7.790054337	29.48386019	15.51218427	20.65649527	24.54869753
USHBP1	2.587852974	0.418943911	1.066722859	1.248219289	0.649241836	2.755214142	1.283806627	1.46186298
PRH1	0.197185783	0.12968366	0.097837917	0	0.371025502	0.069979382	0.196247422	0.254045301
EVX1	0.384613919	0	0	0	2.713841173	0.05118595	0	0.046454933
SLC8A1	3.958875364	0.295610157	0.663337694	0.472514678	2.045683446	6.693535991	1.679246785	4.376575932
RCC1	36.53924333	23.56081298	12.8991422	6.355936542	36.75758653	24.01670282	10.88293462	31.85366712
GMPR2	20.42193295	18.95234053	19.2854259	19.72155773	28.0223636	22.02101206	17.83258271	20.57511755
MMS22L	4.898146628	3.920753874	3.085866279	1.418313895	5.396427697	4.40866482	2.790203039	7.208352543
SNX14	51.87426215	58.2988235	41.574997	23.24077276	70.98676686	69.23643684	52.44364822	142.1840943
STXBP6	13.09036847	22.31211154	4.60067072	12.66084416	34.41482123	7.084614451	19.21640985	2.819624278
TMCC1	19.61093252	46.52591409	5.39188084	15.0564476	38.25413207	13.25542333	11.538667	21.07032317
TMEM94	27.4787896	25.42504454	9.9852534	19.86311238	42.16743378	17.29959677	23.08509552	20.52605159
LINC01714	0.565265911	1.115279472	1.121874785	0	0.70907096	1.203645376	0	0
HNRNPUL2	35.6868827	18.77622402	4.260283995	12.81278261	30.89844024	20.56862352	11.79273116	27.45679
MCC	10.69895072	0.723272201	17.05583527	1.53451237	2.62109414	9.433849414	8.274509747	6.299977548
IYD	0.636285676	1.694793649	6.614054572	18.87463462	0.458941039	6.452572477	3.495582733	7.716008584
GNB1	399.2982473	278.4514836	120.0544762	110.8656035	448.7926333	276.8233627	189.5792861	379.7760601
SLC25A36	42.70525916	14.3741259	2.461301119	1.747129476	13.80055959	21.38704798	7.889394387	11.03396399
RERE-AS1	1.007948941	1.06064042	0	0.243085933	0.25287473	1.287761804	0.722269691	0.584368252
ANGEL2	24.82665115	33.59060585	12.25295638	23.87347225	27.14658287	16.06115715	29.3986689	35.41135246
MIR6728	0	0	0	0	3.94370927	1.673608037	0	0
ENO1-AS1	1.254738234	4.538637313	0	4.160802724	4.32835356	1.001913332	1.123890505	0.60620563
TMEM51	48.75227861	3.144245634	1.935158339	2.123941482	59.02441851	29.60269468	12.32102025	35.13321426
CD300LD	0	0	0	0	0.13468539	0.11431398	0	0
GRAMD1A	89.27076587	34.68460766	6.950686098	12.14475141	60.18286176	28.5132207	56.58803404	39.14846603
HSPB11	83.0274003	71.99191648	36.44517385	24.98645298	51.44748003	50.20824112	25.77103506	61.44720708
RHD	0.279155264	0.244790306	0.046169606	0.056102972	0.525259582	0.148604372	0.222261463	0.179825548
IER5	24.34404234	4.774649204	6.543379416	5.983466798	24.77233327	16.45163473	20.8806603	15.96076943
DNAJC27	2.942677859	1.179622519	1.974573784	1.250392747	4.042855006	4.117639005	1.87435158	3.845374097
STK26	43.55033923	7.301975873	13.53729483	13.85522524	35.142198	30.01014473	21.58588839	29.19073104
GNG13	0	0	0	0	0.534502729	0.453658219	0	0
SIRT6	18.97273703	8.137726101	9.823019199	7.75868381	12.62405521	17.74063991	10.04874742	10.20255514
GPR83	0.130842472	0	0	0.157775672	0.164129121	0.174130366	0.156263788	0
MIR34AHG	9.658948966	8.366608212	0.367368788	1.095728703	10.51197271	4.514755961	1.567552838	5.658405309
UBE3D	1.596183344	3.688366432	1.626770329	1.404546475	2.435176631	2.066851739	1.288043903	4.335220777
LINC02606	2.295378393	0.452882148	1.025010699	0.830360809	0.791815294	2.749302785	0.274134627	1.275319392
PIK3CD-AS1	0.230230356	0	0.152311579	0	0	0.326826364	0	0.296618443
PIK3CD-AS2	2.044516057	0.192088844	1.014430097	0	0.732756002	0.310962662	3.488205743	3.386651914
TEX264	49.49163553	59.70637067	41.34634556	70.19498085	37.11856144	42.85221218	27.59529413	59.56156023
LETMD1	19.77339101	22.43597702	15.9700281	23.10402387	34.7692723	21.05217225	24.38255814	16.48170598
GLRX	64.5512874	39.17940461	27.96736403	49.2470402	84.57210794	121.1912271	22.47283914	65.71663908
CD2BP2	30.97720089	31.32709905	11.54680651	16.65899343	60.19065705	29.04443166	17.94014778	26.62313484
CFL2	37.84965234	106.5344891	92.01284859	95.61993306	27.55525652	56.21090594	52.08526388	28.46124662
IL15RA	36.96827422	10.35671329	4.335522452	7.005112616	48.7820867	45.23738402	23.39420126	25.79348789
CEP295NL	0.325054166	0	0	0	0.08154975	0.207645607	0.155283508	0.125635554
DPYS	138.7165743	502.8927585	566.1885808	523.0386779	13.39783229	159.3397888	121.2587111	359.5559288
PCM1	56.49472861	26.23022056	11.40588078	6.252441189	42.25195622	40.17096559	25.69171207	51.76335558
RNF39	0.213524929	0.023404911	0.20306112	0.118010685	0.223205167	0.142083735	0.031876322	0.094564223
TMEM274P	0	0	0	0	1.581036599	0.335475485	0.752635383	0
MIR5697	0	0	0	0	2.249936699	0	4.284232182	0
ZCCHC8	20.80988611	18.17112244	12.60524896	10.69384858	30.03241865	19.10188989	13.91210291	21.71991654
HLA-F	24.52699637	3.247944305	7.696443756	11.93021532	13.82423793	49.33277877	18.26812436	22.0502451
INTS11	54.75865696	41.01801908	24.08040857	18.9941745	40.7864143	42.66268156	21.22723789	49.77480875
POU4F3	0	0.14292902	0	0	0.136306845	0.115690187	0	0.052498585
GRIP1	0.312982803	1.509494587	0.129410892	0.031450715	0.621626806	0.472067293	0.498389426	0.252020611
JAKMIP3	0.226447387	0.027077857	0	0.049647333	0.025823288	0.087669874	0.073757382	0.537075353
SPRYD3	44.35253206	50.34898816	12.91683021	21.04410505	53.15649895	27.56262885	27.46367032	36.98689915
SRP19	10.67059168	11.23981787	7.73361415	8.508309136	14.32834843	10.39086429	7.062607228	14.93504977
FAM104A	36.08280735	40.58378079	16.73463221	14.42768215	56.66658753	36.30996885	40.28043753	39.64482768
OAS1	67.02027254	11.51452429	19.28665048	8.71592847	158.5197938	33.00524139	12.08537138	36.74486545
